date,flight_number,route,aircraft_type,seats,distance_nm,scheduled_block_hours,actual_block_hours,dep_time_local,arr_time_sched_local,arr_time_actual_local,dep_delay_min,arr_delay_min,otp_arrival_15m,turnaround_time_min,weather_index,atc_congestion_index,wind_component_index,load_factor,pax,payload_kg,fuel_burn_kg,fuel_cost_inr_thousands,crew_cost_inr_thousands,maint_cost_inr_thousands,other_cost_inr_thousands,total_cost_inr_thousands,revenue_inr_thousands,profit_inr_thousands,extra_flight_possible_flag
2025-03-02,6E 2001,DEL-BOM,A320neo,186,707,2.24,2.24,08:00,10:14,10:25,15.2,10.8,1,34,0.081,0.298,0.098,0.972,181,3081,4734,335.2,62.8,26.9,18.8,443.7,1586.7,1143.0,0
2025-05-30,6E 2004,DEL-BOM,A320ceo,180,707,2.24,2.43,15:30,17:44,17:51,-5.0,6.9,1,36,0.231,0.078,0.4,0.83,149,3193,5635,402.1,63.1,34.0,26.4,525.5,935.5,410.0,0
2025-07-28,6E 2006,DEL-BOM,A320neo,186,707,2.3,2.29,20:30,22:47,23:01,15.0,13.3,1,40,0.541,0.241,0.096,0.897,167,3198,4845,302.3,64.2,27.5,20.4,414.4,882.2,467.7,0
2025-02-21,6E 2002,DEL-BOM,A320ceo,180,707,2.22,2.27,10:30,12:43,12:49,4.1,5.9,1,36,0.231,0.307,0.152,0.866,156,2958,5267,394.3,59.0,31.8,26.0,511.1,1276.6,765.4,0
2024-09-11,6E 2001,DEL-BOM,A321neo,232,707,2.28,2.43,08:00,10:16,10:45,18.0,29.0,0,40,0.585,0.383,0.012,0.845,196,4155,5554,406.4,72.9,32.8,24.9,537.0,1075.4,538.3,0
2025-05-21,6E 2006,DEL-BOM,A320neo,186,707,2.22,2.22,20:30,22:42,22:57,14.1,15.0,0,37,0.234,0.501,0.104,0.924,172,3038,4698,297.5,62.3,26.7,15.9,402.4,1144.3,741.9,0
2025-08-03,6E 2001,DEL-BOM,A320neo,186,707,2.28,2.4,08:00,10:16,10:34,9.4,17.9,0,30,0.267,0.271,0.055,0.83,154,2781,5067,307.2,67.2,28.8,28.7,431.9,1075.0,643.1,0
2025-02-09,6E 2004,DEL-BOM,A320ceo,180,707,2.21,2.12,15:30,17:42,17:25,-5.0,-8.0,1,34,0.063,0.147,0.006,0.793,143,2831,4910,299.3,55.0,29.6,21.5,405.4,963.5,558.0,0
2025-08-08,6E 2004,DEL-BOM,A321neo,232,707,2.31,2.43,15:30,17:48,18:12,13.4,23.8,0,41,0.427,0.239,0.037,0.866,201,2954,5547,353.7,73.0,32.8,26.6,486.1,1391.8,905.6,0
2025-02-15,6E 2001,DEL-BOM,A321neo,232,707,2.25,2.39,08:00,10:14,10:17,-2.8,3.0,1,34,0.167,0.157,0.15,0.811,188,3295,5459,364.2,71.8,32.3,18.9,487.2,1084.2,596.9,0
2025-05-24,6E 2003,DEL-BOM,A320neo,186,707,2.23,2.17,13:00,15:13,15:24,10.6,10.3,1,35,0.171,0.012,0.045,0.919,171,3416,4576,317.1,60.6,26.0,23.7,427.4,932.2,504.8,0
2025-03-11,6E 2001,DEL-BOM,A320ceo,180,707,2.2,2.41,08:00,10:12,10:39,11.0,27.2,0,37,0.097,0.465,0.147,0.869,156,3527,5593,372.5,62.6,33.7,21.4,490.2,1043.4,553.3,0
2024-12-14,6E 2002,DEL-BOM,A320ceo,180,707,2.39,2.7,10:30,12:53,13:26,13.3,33.3,0,30,0.684,0.302,0.023,0.802,144,3412,6278,402.5,70.2,37.8,22.8,533.3,1172.5,639.2,0
2025-07-18,6E 2002,DEL-BOM,A320neo,186,707,2.27,2.35,10:30,12:46,12:58,7.0,12.5,1,36,0.47,0.291,0.056,0.809,150,2588,4949,320.1,65.7,28.1,29.5,443.5,857.0,413.6,0
2025-05-02,6E 2002,DEL-BOM,A320neo,186,707,2.25,2.28,10:30,12:45,13:05,22.7,20.4,0,31,0.199,0.398,0.056,0.9,167,3683,4814,302.1,63.7,27.3,29.1,422.2,1368.2,946.0,0
2024-11-01,6E 2003,DEL-BOM,A320ceo,180,707,2.21,2.28,13:00,15:12,15:12,-5.0,-0.1,1,37,0.069,0.053,0.111,0.908,163,2719,5284,335.2,59.2,31.9,23.9,450.3,1198.4,748.1,0
2024-09-08,6E 2004,DEL-BOM,A320neo,186,707,2.25,2.32,15:30,17:45,17:48,1.7,3.3,1,42,0.264,0.073,0.036,0.947,176,3909,4906,352.6,64.9,27.8,28.8,474.2,1380.0,905.8,0
2024-12-22,6E 2003,DEL-BOM,A320neo,186,707,2.4,2.48,13:00,15:23,15:37,11.1,13.5,1,36,0.321,0.177,0.225,0.925,172,3025,5231,356.7,69.4,29.7,28.7,484.5,1432.1,947.6,0
2024-11-18,6E 2001,DEL-BOM,A320neo,186,707,2.21,2.28,08:00,10:12,10:27,11.5,15.3,0,35,0.142,0.357,0.116,0.885,165,3505,4825,347.5,63.9,27.4,28.5,467.3,1286.5,819.2,0
2025-02-15,6E 2007,DEL-BOM,A320ceo,180,707,2.25,2.2,23:00,01:14,01:16,5.6,1.9,1,28,0.062,0.106,0.204,0.772,139,2352,5114,371.1,57.3,30.9,28.9,488.2,1178.3,690.0,0
2025-03-21,6E 2006,DEL-BOM,A321neo,232,707,2.25,2.43,20:30,22:45,22:55,-2.1,10.5,1,32,0.086,0.307,0.159,0.821,191,2804,5547,381.6,73.0,32.9,23.2,510.7,1524.7,1014.0,0
2024-08-24,6E 2001,DEL-BOM,A320ceo,180,707,2.3,2.53,08:00,10:17,10:49,14.9,31.2,0,36,0.555,0.325,0.218,0.809,146,2409,5864,376.1,65.7,35.4,15.2,492.5,754.8,262.4,0
2025-01-30,6E 2007,DEL-BOM,A321neo,232,707,2.4,2.52,23:00,01:23,01:28,-0.1,4.7,1,42,0.391,0.238,0.094,0.89,207,3906,5745,374.8,75.5,34.0,26.7,511.0,1723.7,1212.7,0
2025-01-04,6E 2007,DEL-BOM,A320ceo,180,707,2.35,2.27,23:00,01:20,01:10,-2.7,-8.0,1,31,0.341,0.054,0.127,0.824,148,3602,5276,331.1,59.0,31.8,29.0,450.9,1251.8,800.9,0
2024-10-22,6E 2006,DEL-BOM,A321neo,232,707,2.21,2.38,20:30,22:42,22:45,-5.0,2.6,1,40,0.149,0.288,0.028,0.76,176,3060,5424,396.2,71.4,32.1,27.0,526.8,1012.4,485.6,0
2025-04-04,6E 2004,DEL-BOM,A320neo,186,707,2.2,2.3,15:30,17:42,17:47,-1.8,5.5,1,34,0.118,0.168,-0.06,0.906,169,2970,4863,299.4,64.5,27.6,26.7,418.3,1018.0,599.8,0
2025-02-08,6E 2005,DEL-BOM,A320neo,186,707,2.24,2.4,18:00,20:14,20:33,9.8,19.6,0,39,0.177,0.38,0.115,0.833,155,3250,5063,323.4,67.1,28.8,26.6,445.8,1334.2,888.4,0
2024-10-11,6E 2007,DEL-BOM,A321neo,232,707,2.21,2.18,23:00,01:12,01:13,-0.4,1.4,1,38,0.206,0.234,0.131,0.902,209,3331,4963,344.4,65.3,29.4,27.6,466.7,1726.6,1259.9,0
2024-08-20,6E 2005,DEL-BOM,A320ceo,180,707,2.31,2.58,18:00,20:18,20:53,16.6,35.5,0,33,0.496,0.504,0.229,0.851,153,3558,5993,390.9,67.0,36.1,29.8,523.8,907.9,384.0,0
2024-11-09,6E 2005,DEL-BOM,A320neo,186,707,2.23,2.36,18:00,20:13,20:42,18.2,28.8,0,35,0.062,0.458,0.132,0.901,168,3027,4989,319.4,66.1,28.3,17.8,431.7,1303.8,872.1,0
2025-03-23,6E 2003,DEL-BOM,A321neo,232,707,2.23,2.38,13:00,15:13,15:29,10.3,15.5,0,43,0.184,0.104,-0.06,0.956,222,4111,5431,344.7,71.3,32.1,24.6,472.7,1691.8,1219.1,0
2025-01-31,6E 2004,DEL-BOM,A321neo,232,707,2.38,2.42,15:30,17:52,18:05,3.6,13.0,1,40,0.335,0.073,0.055,0.852,198,3122,5508,353.9,72.5,32.6,17.2,476.1,1493.2,1017.1,0
2025-06-18,6E 2001,DEL-BOM,A320neo,186,707,2.24,2.33,08:00,10:14,10:30,9.0,16.1,0,35,0.065,0.39,0.297,0.814,151,3430,4926,310.8,65.3,28.0,19.1,423.1,796.0,372.9,0
2025-02-06,6E 2007,DEL-BOM,A320ceo,180,707,2.2,2.35,23:00,01:12,01:37,14.6,25.3,0,34,0.082,0.077,-0.061,0.735,132,3153,5458,328.1,61.1,32.9,17.5,439.6,1003.8,564.2,0
2025-03-01,6E 2002,DEL-BOM,A320neo,186,707,2.22,2.3,10:30,12:43,13:00,13.3,17.0,0,30,0.076,0.339,0.097,0.864,161,3260,4864,308.7,64.5,27.6,29.2,430.0,825.9,396.0,0
2024-11-06,6E 2003,DEL-BOM,A321neo,232,707,2.21,2.29,13:00,15:12,15:22,3.9,10.1,1,38,0.104,0.15,0.076,0.811,188,3852,5229,337.5,68.7,30.9,23.8,460.9,1351.2,890.3,0
2025-07-02,6E 2005,DEL-BOM,A320neo,186,707,2.28,2.33,18:00,20:16,20:25,8.6,8.6,1,37,0.281,0.243,-0.002,0.844,157,3421,4917,316.9,65.1,27.9,21.6,431.6,860.1,428.6,0
2025-06-04,6E 2004,DEL-BOM,A320neo,186,707,2.22,2.38,15:30,17:43,18:11,13.9,27.8,0,35,0.169,0.145,0.038,0.899,167,3132,5028,309.4,66.7,28.6,18.7,423.4,1434.7,1011.3,0
2024-11-06,6E 2004,DEL-BOM,A320neo,186,707,2.21,2.56,15:30,17:42,18:07,5.4,25.3,0,36,0.167,0.195,0.051,0.746,139,2744,5400,402.8,71.6,30.7,16.2,521.4,1217.8,696.4,0
2024-12-25,6E 2004,DEL-BOM,A320ceo,180,707,2.32,2.62,15:30,17:49,18:28,19.8,39.1,0,26,0.694,0.171,0.069,0.881,159,3209,6092,394.6,68.2,36.7,21.7,521.2,1085.5,564.3,0
2025-05-15,6E 2002,DEL-BOM,A320ceo,180,707,2.21,2.3,10:30,12:42,12:45,2.6,3.3,1,33,0.109,0.292,-0.168,0.84,151,3179,5335,333.6,59.7,32.2,29.1,454.6,1131.8,677.2,0
2025-02-28,6E 2006,DEL-BOM,A320ceo,180,707,2.25,2.3,20:30,22:45,23:13,22.0,28.4,0,35,0.093,0.45,0.016,0.807,145,3353,5341,363.4,59.8,32.2,29.7,485.1,835.6,350.6,0
2024-08-20,6E 2000,DEL-BOM,A321neo,232,707,2.31,2.44,05:30,07:48,08:08,12.1,19.6,0,37,0.565,0.218,0.074,0.689,160,3729,5575,409.2,73.3,33.0,26.3,541.7,1373.6,831.9,0
2024-08-24,6E 2007,DEL-BOM,A321neo,232,707,2.25,2.34,23:00,01:15,01:27,6.5,11.9,1,33,0.342,0.175,-0.002,0.865,201,4171,5337,338.9,70.1,31.5,16.6,457.1,1322.3,865.2,0
2025-07-22,6E 2000,DEL-BOM,A320ceo,180,707,2.31,2.32,05:30,07:48,07:51,5.1,2.8,1,33,0.383,0.163,0.131,0.842,152,2333,5389,379.7,60.4,32.5,18.6,491.2,1290.2,799.0,0
2025-04-18,6E 2000,DEL-BOM,A320neo,186,707,2.24,2.33,05:30,07:44,07:55,5.7,11.1,1,36,0.058,0.208,0.063,0.842,157,3517,4933,311.4,65.3,28.0,25.5,430.2,1236.1,805.9,0
2025-02-12,6E 2001,DEL-BOM,A321neo,232,707,2.23,2.3,08:00,10:14,10:28,9.0,14.4,1,39,0.073,0.442,0.053,0.931,216,3339,5238,341.5,68.9,31.0,21.9,463.3,1685.2,1222.0,0
2025-01-01,6E 2000,DEL-BOM,A321neo,232,707,2.36,2.29,05:30,07:51,07:55,14.7,4.2,1,35,0.526,0.171,0.049,0.837,194,3588,5219,354.5,68.6,30.9,27.0,481.0,1547.9,1066.9,0
2025-06-12,6E 2000,DEL-BOM,A320ceo,180,707,2.24,2.23,05:30,07:44,07:48,2.5,3.9,1,35,0.194,0.144,0.363,0.844,152,3280,5169,333.1,57.9,31.2,27.5,449.6,1348.5,898.9,0
2025-02-03,6E 2006,DEL-BOM,A321neo,232,707,2.22,2.33,20:30,22:43,23:01,11.0,17.9,0,44,0.197,0.428,-0.06,0.805,187,3228,5318,342.9,70.0,31.5,25.5,469.8,1113.9,644.1,0
2025-03-09,6E 2000,DEL-BOM,A320neo,186,707,2.24,2.22,05:30,07:44,07:46,-0.2,2.6,1,39,0.233,0.061,0.114,0.903,168,3036,4696,341.1,62.3,26.7,19.9,449.9,1388.2,938.2,0
2025-06-19,6E 2003,DEL-BOM,A321neo,232,707,2.22,2.15,13:00,15:13,15:16,4.9,2.8,1,41,0.149,0.072,0.107,0.79,183,3524,4903,307.0,64.5,29.0,18.9,419.4,1320.0,900.6,0
2024-10-29,6E 2000,DEL-BOM,A320neo,186,707,2.25,2.4,05:30,07:45,08:01,11.1,15.9,0,33,0.069,0.169,0.187,0.88,164,3729,5069,368.9,67.1,28.8,26.2,490.9,894.4,403.5,0
2025-04-28,6E 2004,DEL-BOM,A320neo,186,707,2.24,2.2,15:30,17:44,17:37,-1.0,-6.7,1,33,0.111,0.236,0.121,0.908,169,3631,4658,280.1,61.7,26.4,23.0,391.2,1050.4,659.2,0
2024-08-24,6E 2002,DEL-BOM,A320ceo,180,707,2.27,2.35,10:30,12:46,13:11,18.0,24.8,0,35,0.405,0.427,0.274,0.736,132,2092,5439,399.8,61.0,32.9,21.1,514.8,755.1,240.3,0
2025-05-20,6E 2004,DEL-BOM,A321neo,232,707,2.26,2.29,15:30,17:45,17:49,5.4,4.5,1,45,0.131,0.122,0.199,0.834,193,3836,5225,370.3,68.7,30.9,28.3,498.2,1541.5,1043.3,0
2024-08-22,6E 2004,DEL-BOM,A321neo,232,707,2.26,2.36,15:30,17:45,18:00,10.5,14.7,1,37,0.526,0.245,0.183,0.99,230,3876,5382,324.8,70.7,31.8,22.4,449.8,1283.7,834.0,0
2025-06-07,6E 2001,DEL-BOM,A320neo,186,707,2.21,2.19,08:00,10:12,10:03,-5.0,-8.0,1,41,0.065,0.398,0.132,0.861,160,3453,4637,300.3,61.4,26.3,29.8,417.9,1003.3,585.3,0
2025-07-20,6E 2006,DEL-BOM,A321neo,232,707,2.27,2.46,20:30,22:46,23:11,12.7,25.9,0,42,0.397,0.305,0.254,0.802,186,3356,5620,381.2,73.9,33.3,25.4,513.8,1491.9,978.1,0
2024-09-19,6E 2000,DEL-BOM,A320neo,186,707,2.29,2.36,05:30,07:47,08:07,16.4,20.4,0,34,0.524,0.09,0.144,0.927,172,3784,4985,360.6,66.0,28.3,23.8,478.7,1277.9,799.1,0
2025-05-13,6E 2002,DEL-BOM,A320ceo,180,707,2.26,2.37,10:30,12:45,12:59,1.9,13.9,1,34,0.065,0.362,0.202,0.974,175,2635,5499,370.8,61.6,33.2,21.2,486.8,1084.3,597.5,0
2025-06-19,6E 2000,DEL-BOM,A321neo,232,707,2.23,2.41,05:30,07:43,08:03,8.4,19.5,0,36,0.199,0.217,0.068,0.906,210,3195,5490,399.1,72.2,32.5,22.8,526.6,1799.2,1272.6,0
2025-01-13,6E 2004,DEL-BOM,A320ceo,180,707,2.36,2.51,15:30,17:51,18:11,10.4,19.5,0,37,0.441,0.183,-0.112,0.767,138,3290,5828,354.1,65.2,35.1,17.6,472.0,739.1,267.1,0
2025-03-21,6E 2002,DEL-BOM,A320ceo,180,707,2.21,2.27,10:30,12:42,13:00,12.3,18.3,0,39,0.128,0.428,-0.014,0.735,132,2894,5281,324.6,59.1,31.8,29.2,444.8,894.4,449.6,0
2025-03-29,6E 2006,DEL-BOM,A320ceo,180,707,2.25,2.24,20:30,22:45,22:50,7.9,5.1,1,33,0.219,0.096,0.106,0.8,144,2511,5195,328.8,58.2,31.4,19.5,437.9,1255.8,817.9,0
2024-12-17,6E 2004,DEL-BOM,A320neo,186,707,2.36,2.36,15:30,17:51,17:55,4.7,3.7,1,35,0.389,0.164,0.264,0.914,170,3279,4994,365.5,66.2,28.4,19.3,479.4,895.9,416.5,0
2024-11-23,6E 2001,DEL-BOM,A321neo,232,707,2.21,2.33,08:00,10:12,10:35,17.5,22.4,0,47,0.235,0.27,0.276,0.696,161,3662,5318,347.4,69.9,31.5,21.4,470.2,1050.6,580.4,0
2025-04-12,6E 2003,DEL-BOM,A320ceo,180,707,2.21,2.08,13:00,15:12,15:06,3.0,-6.2,1,36,0.1,0.175,0.052,0.877,158,2955,4834,297.2,54.1,29.2,19.9,400.3,830.6,430.2,0
2025-02-11,6E 2006,DEL-BOM,A321neo,232,707,2.23,2.34,20:30,22:43,22:52,0.4,8.4,1,39,0.232,0.235,0.082,0.899,209,3513,5337,383.2,70.2,31.6,18.0,503.0,1701.2,1198.2,0
2024-10-27,6E 2004,DEL-BOM,A321neo,232,707,2.21,2.21,15:30,17:42,17:45,5.6,3.4,1,41,0.133,0.047,0.115,0.99,230,4416,5048,347.2,66.3,29.8,29.4,472.7,1811.3,1338.6,0
2024-12-09,6E 2007,DEL-BOM,A320neo,186,707,2.37,2.43,23:00,01:22,01:49,21.1,27.7,0,36,0.506,0.174,0.192,0.822,153,3242,5134,333.7,68.0,29.2,25.8,456.7,1039.3,582.7,0
2025-05-29,6E 2007,DEL-BOM,A321neo,232,707,2.23,2.23,23:00,01:13,01:32,9.8,18.4,0,45,0.225,0.105,0.08,0.833,193,3732,5098,359.6,67.0,30.1,24.0,480.7,1211.4,730.7,0
2025-03-25,6E 2001,DEL-BOM,A320neo,186,707,2.24,2.23,08:00,10:14,10:25,10.0,11.7,1,33,0.191,0.277,0.218,0.856,159,3084,4701,328.4,62.3,26.7,21.6,439.0,1093.4,654.4,0
2024-10-25,6E 2001,DEL-BOM,A320neo,186,707,2.2,2.08,08:00,10:12,10:17,11.2,5.4,1,37,0.183,0.425,0.281,0.803,149,3273,4393,318.2,58.2,24.9,19.9,421.2,1125.1,703.9,0
2025-07-18,6E 2001,DEL-BOM,A320neo,186,707,2.31,2.56,08:00,10:18,10:42,9.3,24.0,0,37,0.304,0.438,-0.035,0.817,152,2502,5398,327.4,71.6,30.7,28.4,458.1,863.6,405.4,0
2024-12-01,6E 2001,DEL-BOM,A321neo,232,707,2.31,2.45,08:00,10:18,10:37,10.2,18.7,0,44,0.508,0.3,0.183,0.945,219,3792,5595,414.2,73.5,33.1,24.1,544.8,1144.3,599.5,0
2025-01-15,6E 2000,DEL-BOM,A321neo,232,707,2.32,2.47,05:30,07:48,08:08,7.2,19.5,0,39,0.625,0.193,0.194,0.728,169,2941,5642,372.5,74.2,33.4,15.8,496.0,1082.0,586.0,0
2024-09-08,6E 2003,DEL-BOM,A320ceo,180,707,2.29,2.38,13:00,15:17,15:37,14.3,20.7,0,36,0.383,0.086,0.113,0.86,155,2439,5529,384.1,62.0,33.4,26.4,505.9,1183.2,677.3,0
2025-04-15,6E 2006,DEL-BOM,A321neo,232,707,2.24,2.3,20:30,22:44,23:08,14.3,23.9,0,37,0.189,0.35,0.067,0.878,204,3272,5243,389.7,69.0,31.0,15.2,504.8,1552.7,1047.9,0
2024-10-10,6E 2003,DEL-BOM,A321neo,232,707,2.2,2.3,13:00,15:12,15:33,15.1,21.8,0,37,0.234,0.175,0.036,0.911,211,4320,5247,381.5,68.9,31.0,28.4,509.8,1713.7,1203.9,0
2024-12-29,6E 2003,DEL-BOM,A320neo,186,707,2.32,2.33,13:00,15:18,15:18,1.0,-0.4,1,35,0.34,0.043,0.192,0.789,147,2667,4908,303.2,65.1,27.9,21.8,418.0,906.4,488.4,0
2024-11-06,6E 2006,DEL-BOM,A320ceo,180,707,2.2,2.34,20:30,22:42,23:05,14.0,23.7,0,41,0.115,0.389,0.184,0.896,161,3742,5436,333.2,60.8,32.7,17.9,444.6,1347.7,903.1,0
2024-10-17,6E 2002,DEL-BOM,A321neo,232,707,2.22,2.39,10:30,12:43,12:59,8.8,16.5,0,42,0.237,0.339,0.08,0.908,211,4134,5466,347.1,71.8,32.3,25.2,476.4,1526.3,1049.9,0
2025-01-06,6E 2005,DEL-BOM,A321neo,232,707,2.32,2.43,18:00,20:19,20:41,10.8,22.8,0,45,0.322,0.331,0.158,0.892,207,3770,5543,337.2,72.8,32.8,28.2,471.0,1402.2,931.3,0
2024-09-02,6E 2005,DEL-BOM,A321neo,232,707,2.26,2.23,18:00,20:15,20:19,10.1,3.9,1,49,0.256,0.365,0.107,0.875,203,4088,5098,310.7,67.0,30.1,18.2,426.0,1234.9,808.8,0
2025-07-31,6E 2004,DEL-BOM,A320ceo,180,707,2.26,2.28,15:30,17:45,17:55,5.4,9.4,1,41,0.521,0.053,0.127,0.886,159,3252,5292,367.3,59.2,31.9,23.9,482.3,968.7,486.4,0
2025-08-16,6E 2003,DEL-BOM,A321neo,232,707,2.27,2.35,13:00,15:16,15:28,10.0,12.4,1,43,0.52,0.18,0.107,0.793,184,3065,5353,358.1,70.4,31.7,23.2,483.3,1099.0,615.6,0
2024-11-25,6E 2007,DEL-BOM,A321neo,232,707,2.25,2.3,23:00,01:14,01:34,15.2,19.3,0,38,0.174,0.244,0.278,0.988,229,4677,5258,333.6,69.0,31.0,19.3,452.9,1362.9,910.0,0
2025-04-19,6E 2002,DEL-BOM,A321neo,232,707,2.24,2.26,10:30,12:44,12:45,-5.0,1.1,1,41,0.177,0.332,0.136,0.853,198,3684,5166,311.2,67.9,30.6,19.3,428.9,1385.8,956.9,0
2025-02-24,6E 2007,DEL-BOM,A321neo,232,707,2.21,2.26,23:00,01:12,01:23,5.6,11.2,1,36,0.208,0.145,-0.043,0.963,223,3565,5156,366.8,67.8,30.5,25.2,490.3,1610.8,1120.5,0
2025-05-05,6E 2004,DEL-BOM,A321neo,232,707,2.21,2.29,15:30,17:42,17:54,6.9,11.7,1,40,0.149,0.151,0.172,0.899,209,3807,5226,314.8,68.7,30.9,18.1,432.4,1558.3,1125.9,0
2025-04-07,6E 2004,DEL-BOM,A321neo,232,707,2.21,2.4,15:30,17:42,17:50,-4.8,7.3,1,40,0.12,0.203,0.076,0.84,195,2894,5460,343.8,71.9,32.3,18.1,466.1,1312.7,846.6,0
2024-10-06,6E 2002,DEL-BOM,A321neo,232,707,2.23,2.22,10:30,12:44,12:51,4.8,7.5,1,40,0.134,0.239,0.143,0.928,215,2832,5061,361.4,66.6,30.0,17.3,475.3,1309.2,833.8,0
2025-02-16,6E 2003,DEL-BOM,A320ceo,180,707,2.24,2.31,13:00,15:14,15:13,-3.5,-1.0,1,30,0.197,0.121,0.132,0.866,156,3859,5372,348.8,60.1,32.3,19.5,460.7,1044.7,584.0,0
2025-01-09,6E 2001,DEL-BOM,A321neo,232,707,2.33,2.64,08:00,10:19,10:47,9.2,27.3,0,37,0.63,0.304,0.02,0.833,193,4106,6039,430.7,79.3,35.7,22.6,568.3,1222.2,653.8,0
2024-08-27,6E 2006,DEL-BOM,A321neo,232,707,2.25,2.39,20:30,22:45,22:48,0.2,3.5,1,43,0.376,0.308,0.034,0.895,208,3434,5451,346.7,71.7,32.3,17.4,468.0,1638.2,1170.2,0
2025-08-09,6E 2004,DEL-BOM,A320ceo,180,707,2.27,2.19,15:30,17:46,17:46,4.4,0.8,1,34,0.356,0.131,0.009,0.806,145,3227,5085,371.1,56.9,30.6,19.5,478.2,844.4,366.3,0
2025-05-23,6E 2007,DEL-BOM,A320ceo,180,707,2.24,2.52,23:00,01:14,01:30,2.7,15.7,0,40,0.228,0.071,-0.173,0.86,155,3339,5847,402.8,65.4,35.2,29.7,533.2,1127.9,594.7,0
2024-11-12,6E 2007,DEL-BOM,A320neo,186,707,2.22,2.18,23:00,01:13,01:29,17.4,16.1,0,32,0.187,0.126,0.142,0.931,173,2929,4595,322.1,60.9,26.1,15.0,424.2,1118.9,694.7,0
2025-05-14,6E 2002,DEL-BOM,A320neo,186,707,2.25,2.3,10:30,12:45,12:55,8.5,10.2,1,31,0.183,0.285,0.144,0.789,147,2908,4859,332.2,64.4,27.6,29.4,453.7,910.3,456.6,0
2025-03-04,6E 2005,DEL-BOM,A321neo,232,707,2.24,2.33,18:00,20:14,20:19,2.9,5.3,1,37,0.098,0.324,0.139,0.9,209,3059,5317,369.3,70.0,31.5,28.0,498.7,1324.4,825.6,0
2025-01-11,6E 2004,DEL-BOM,A320ceo,180,707,2.3,2.39,15:30,17:48,18:01,6.8,13.4,1,36,0.386,0.152,0.275,0.896,161,2290,5550,380.9,62.2,33.5,27.8,504.4,1396.2,891.8,0
2025-05-18,6E 2002,DEL-BOM,A321neo,232,707,2.25,2.49,10:30,12:44,13:15,16.6,30.2,0,32,0.08,0.472,0.306,0.818,190,3889,5674,349.9,74.6,33.5,24.5,482.5,1395.0,912.4,0
2025-02-06,6E 2004,DEL-BOM,A321neo,232,707,2.21,2.32,15:30,17:42,17:58,10.7,15.7,0,34,0.232,0.093,0.129,0.847,197,3147,5299,370.6,69.7,31.4,22.6,494.3,1238.7,744.4,0
2025-01-06,6E 2000,DEL-BOM,A320neo,186,707,2.34,2.38,05:30,07:50,08:01,5.6,10.9,1,37,0.377,0.228,0.301,0.796,148,2588,5015,321.1,66.6,28.5,26.5,442.7,960.0,517.3,0
2025-08-04,6E 2001,DEL-BOM,A321neo,232,707,2.29,2.36,08:00,10:17,10:26,7.9,9.4,1,43,0.287,0.322,0.133,0.834,193,3394,5380,344.5,70.8,31.8,25.2,472.3,1315.3,843.0,0
2024-09-16,6E 2003,DEL-BOM,A320neo,186,707,2.3,2.51,13:00,15:17,15:27,0.5,9.4,1,37,0.411,0.18,0.127,0.842,157,3039,5299,326.3,70.3,30.1,27.5,454.1,1299.0,844.9,0
2025-07-25,6E 2004,DEL-BOM,A320ceo,180,707,2.26,2.4,15:30,17:45,18:05,8.8,20.0,0,34,0.317,0.199,0.114,0.794,143,2820,5582,394.5,62.5,33.7,23.3,514.0,795.5,281.6,0
2025-07-21,6E 2003,DEL-BOM,A321neo,232,707,2.26,2.35,13:00,15:15,15:38,13.3,22.7,0,37,0.288,0.094,0.158,0.872,202,2907,5358,387.8,70.5,31.7,16.2,506.2,1119.4,613.1,0
2025-01-20,6E 2000,DEL-BOM,A321neo,232,707,2.34,2.54,05:30,07:50,08:08,8.2,18.0,0,41,0.484,0.132,0.194,0.837,194,3859,5801,358.8,76.2,34.3,19.4,488.7,1447.8,959.1,0
2025-02-18,6E 2003,DEL-BOM,A321neo,232,707,2.26,2.29,13:00,15:15,15:15,-0.9,0.6,1,42,0.154,0.148,-0.099,0.869,202,3782,5227,389.3,68.7,30.9,21.6,510.5,1067.5,556.9,0
2024-12-02,6E 2007,DEL-BOM,A320ceo,180,707,2.36,2.51,23:00,01:21,01:37,5.1,16.0,0,38,0.511,0.223,0.285,0.808,146,2863,5819,380.2,65.2,35.1,23.0,503.5,791.4,287.9,0
2025-02-13,6E 2005,DEL-BOM,A321neo,232,707,2.22,2.12,18:00,20:12,20:13,3.6,0.7,1,33,0.149,0.335,0.006,0.892,207,3502,4842,362.7,63.7,28.7,17.5,472.5,1777.2,1304.7,0
2025-08-16,6E 2005,DEL-BOM,A320ceo,180,707,2.26,2.47,18:00,20:15,20:41,10.1,25.8,0,37,0.528,0.358,0.217,0.813,146,3250,5732,356.4,64.2,34.5,29.8,484.9,882.1,397.2,0
2025-06-04,6E 2002,DEL-BOM,A321neo,232,707,2.25,2.18,10:30,12:44,12:49,11.2,4.2,1,34,0.14,0.466,0.269,0.727,169,3283,4961,367.5,65.3,29.4,23.7,485.8,1013.9,528.0,0
2024-11-01,6E 2004,DEL-BOM,A320neo,186,707,2.22,2.27,15:30,17:43,17:45,5.6,2.3,1,35,0.236,0.129,0.036,0.86,160,2951,4802,309.7,63.7,27.3,15.7,416.3,1356.0,939.7,0
2025-07-06,6E 2003,DEL-BOM,A320neo,186,707,2.31,2.15,13:00,15:18,15:19,6.4,1.0,1,38,0.258,0.091,0.175,0.818,152,2886,4536,306.0,60.2,25.8,24.0,416.0,1246.4,830.4,1
